memory,operation,2.043478261,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
metal,zinc,3.956521739,0.4422110553,88,199,-0.5416666667,-39,72,0.2838709677,88,310
meter,radar,2.954545455,0.0804020101,16,199,-0.90625,-87,96,0.0418848168,16,382
microwave,radiation,3.454545455,0.2261306533,45,199,-0.7701149425,-67,87,0.1274787535,45,353
middle,scene,1.4,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
minute,quantity,2.608695652,0.1005025126,20,199,-0.8842105263,-84,95,0.0529100529,20,378
mode,scale,2.173913043,0,0,199,-0.99,-99,100,0,0,398
modification,surprise,1.714285714,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
moment,thief,1.242424242,0,0,199,-0.99,-99,100,0,0,398
mortal,mother,2.25,0.1155778894,23,199,-0.8723404255,-82,94,0.0613333333,23,375
mortal,visitor,1.923076923,0.1909547739,38,199,-0.808988764,-72,89,0.1055555556,38,360
motion,snowboarding,2.363636364,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
motion,step,3.142857143,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
motive,reason,3.909090909,0.5879396985,117,199,-0.3898305085,-23,59,0.4163701068,117,281
motorcycle,tank,2.043478261,0.0804020101,16,199,-0.90625,-87,96,0.0418848168,16,382
mount,volcano,3.238095238,0.0854271357,17,199,-0.8958333333,-86,96,0.0446194226,17,381
mouth,opening,3.304347826,0.1407035176,28,199,-0.8586956522,-79,92,0.0756756757,28,370
mouth,trap,2.333333333,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
murphy,potato,1.173913043,0,0,199,-0.99,-99,100,0,0,398
museum,store,2.695652174,0.351758794,70,199,-0.6329113924,-50,79,0.2134146341,70,328
music,print,1.958333333,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
musician,performer,3.952380952,0.7035175879,140,199,-0.2826086957,-13,46,0.5426356589,140,258
needle,sharp,3.954545455,0,0,199,-0.99,-99,100,0,0,398
noise,trouble,3.15,0.0552763819,11,199,-0.9381443299,-91,97,0.0284237726,11,387
note,obligation,2.166666667,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
notebook,product,2.217391304,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
notebook,production,1.666666667,0,0,199,-0.99,-99,100,0,0,398
novel,story,4.363636364,0.3567839196,71,199,-0.641025641,-50,78,0.2171253823,71,327
oak,tree,4.576923077,0.5326633166,106,199,-0.453125,-29,64,0.3630136986,106,292
objective,target,4.086956522,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
occasion,second,1.75,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
occupation,place,1.956521739,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
occurrence,tsunami,2.47826087,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
ocean,pond,3.545454545,0.4673366834,93,199,-0.5142857143,-36,70,0.3049180328,93,305
office,outlet,2.142857143,0,0,199,-0.99,-99,100,0,0,398
office,situation,1.24,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
onion,topic,1.183673469,0,0,199,-0.99,-99,100,0,0,398
operation,processing,3.409090909,0.1708542714,34,199,-0.8131868132,-74,91,0.0934065934,34,364
operative,spy,2.739130435,0.1457286432,29,199,-0.847826087,-78,92,0.0785907859,29,369
opinion,papers,1.72,0,0,199,-0.99,-99,100,0,0,398
opinion,sentiment,3.136363636,0.1708542714,34,199,-0.8131868132,-74,91,0.0934065934,34,364
origin,root,4.333333333,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
outlet,shop,3.565217391,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
oxygen,substance,2.565217391,0.1959798995,39,199,-0.797752809,-71,89,0.1086350975,39,359
package,software,3.4,0.4673366834,93,199,-0.5142857143,-36,70,0.3049180328,93,305
padding,tower,1.863636364,0,0,199,-0.99,-99,100,0,0,398
painting,picture,4.186046512,0.2763819095,55,199,-0.7142857143,-60,84,0.1603498542,55,343
papers,security,2.4,0,0,199,-0.99,-99,100,0,0,398
papers,ticket,3.181818182,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
parcel,region,2,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
park,stadium,3.333333333,0.3618090452,72,199,-0.6282051282,-49,78,0.2208588957,72,326
passage,quotation,3.666666667,0.2713567839,54,199,-0.7261904762,-61,84,0.1569767442,54,344
patch,spot,3.181818182,0.0904522613,18,199,-0.9052631579,-86,95,0.0473684211,18,380
payment,spending,3.708333333,0.2110552764,42,199,-0.7840909091,-69,88,0.1179775281,42,356
permission,tolerance,2.04,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
person,technician,3.458333333,0.2110552764,42,199,-0.7840909091,-69,88,0.1179775281,42,356
phantom,shadow,3.227272727,0.1608040201,32,199,-0.8351648352,-76,91,0.087431694,32,366
piazza,square,2.2,0.4020100503,80,199,-0.5866666667,-44,75,0.251572327,80,318
piece,sail,1.333333333,0,0,199,-0.99,-99,100,0,0,398
pinnacle,tower,3.083333333,0.3768844221,75,199,-0.6103896104,-47,77,0.2321981424,75,323
place,position,4.230769231,0.1407035176,28,199,-0.8586956522,-79,92,0.0756756757,28,370
plane,sheet,2.130434783,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
plane,tool,2.304347826,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
play,turn,2.681818182,0,0,199,-0.99,-99,100,0,0,398
plot,strategy,2.9,0.0854271357,17,199,-0.8958333333,-86,96,0.0446194226,17,381
point,second,1.826086957,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
point,site,2.96,0.351758794,70,199,-0.6329113924,-50,79,0.2134146341,70,328
point,spot,4.2,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
polyester,textile,4.285714286,0.3366834171,67,199,-0.65,-52,80,0.2024169184,67,331
position,view,3,0.1306532663,26,199,-0.8602150538,-80,93,0.0698924731,26,372
postage,rate,3.086956522,0.0703517588,14,199,-0.9270833333,-89,96,0.0364583333,14,384
postage,signal,1.48,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
power,skill,3.16,0.0854271357,17,199,-0.8958333333,-86,96,0.0446194226,17,381
prayer,request,3.36,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
problem,trouble,4.608695652,0.1959798995,39,199,-0.797752809,-71,89,0.1086350975,39,359
process,rule,2.5,0.0753768844,15,199,-0.9166666667,-88,96,0.0391644909,15,383
process,tail,1.12,0,0,199,-0.99,-99,100,0,0,398
product,wear,2.041666667,0,0,199,-0.99,-99,100,0,0,398
property,texture,2,0,0,199,-0.99,-99,100,0,0,398
protection,roof,3.708333333,0.0753768844,15,199,-0.9166666667,-88,96,0.0391644909,15,383
protocol,rule,4.090909091,0.1206030151,24,199,-0.8617021277,-81,94,0.064171123,24,374
publication,textbook,3.428571429,0.1256281407,25,199,-0.8709677419,-81,93,0.0670241287,25,373
pumpkin,vine,2.409090909,0.1507537688,30,199,-0.8369565217,-77,92,0.0815217391,30,368
pupil,student,4.523809524,0.3165829146,63,199,-0.6790123457,-55,81,0.1880597015,63,335
pyramid,speculation,1.7,0,0,199,-0.99,-99,100,0,0,398
query,question,4.739130435,0.0904522613,18,199,-0.9052631579,-86,95,0.0473684211,18,380
quiet,silence,4.909090909,0.4170854271,83,199,-0.5675675676,-42,74,0.2634920635,83,315
racer,taxi,2.19047619,0.175879397,35,199,-0.8222222222,-74,90,0.0964187328,35,363
radio,receiver,3.807692308,0.2864321608,57,199,-0.7108433735,-59,83,0.1671554252,57,341
rain,storm,3.958333333,0.4522613065,90,199,-0.5352112676,-38,71,0.2922077922,90,308
ray,shark,2.545454545,0,0,199,-0.99,-99,100,0,0,398
recreation,skiing,3.090909091,0.2914572864,58,199,-0.6987951807,-58,83,0.1705882353,58,340
red,wine,3.4,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
report,study,3.875,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
representative,voice,2.875,0,0,199,-0.99,-99,100,0,0,398
ring,water,1.333333333,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
rise,travel,1.608695652,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
rock,stone,4.476190476,0.3819095477,76,199,-0.5974025974,-46,77,0.2360248447,76,322
roll,toast,2.826086957,0.1809045226,36,199,-0.8111111111,-73,90,0.0994475138,36,362
root,stem,3.666666667,0.4020100503,80,199,-0.5866666667,-44,75,0.251572327,80,318
rub,wipe,4.227272727,0.216080402,43,199,-0.7727272727,-68,88,0.1211267606,43,355
rubber,stuff,2.1,0.1206030151,24,199,-0.8617021277,-81,94,0.064171123,24,374
rugby,soccer,3.260869565,0.7889447236,157,199,-0.2,-7,35,0.6514522822,157,241
sail,sheet,2.083333333,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
scandal,week,1.086956522,0,0,199,-0.99,-99,100,0,0,398
science,shelter,1.136363636,0,0,199,-0.99,-99,100,0,0,398
score,success,3.208333333,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
season,summer,4.045454545,0.4120603015,82,199,-0.5810810811,-43,74,0.2594936709,82,316
season,winter,4.347826087,0.3969849246,79,199,-0.6,-45,75,0.2476489028,79,319
second,time,4.217391304,0.1206030151,24,199,-0.8617021277,-81,94,0.064171123,24,374
seminar,sweet,1.202898551,0,0,199,-0.99,-99,100,0,0,398
sex,stance,1.476190476,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
share,stake,3.208333333,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
shelter,tent,4.25,0.2864321608,57,199,-0.7108433735,-59,83,0.1671554252,57,341
shelter,wind,2.641791045,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
shirt,tiger,1.038461538,0,0,199,-0.99,-99,100,0,0,398
side,slope,3.08,0.2713567839,54,199,-0.7261904762,-61,84,0.1569767442,54,344
sight,vision,4.818181818,0.2261306533,45,199,-0.7701149425,-67,87,0.1274787535,45,353
simulation,theory,2.227272727,0.2311557789,46,199,-0.7586206897,-66,87,0.1306818182,46,352
skull,tooth,2.590909091,0.3718592965,74,199,-0.6233766234,-48,77,0.2283950617,74,324
slash,stroke,3.25,0.1055276382,21,199,-0.8936170213,-84,94,0.0557029178,21,377
smash,success,2.791666667,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
snap,touch,2.038461538,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
software,writing,2.347826087,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
song,vocal,3.857142857,0.2110552764,42,199,-0.7840909091,-69,88,0.1179775281,42,356
soup,spaghetti,3,0.6582914573,131,199,-0.3333333333,-17,51,0.4906367041,131,267
soup,sweet,2.454545455,0.2060301508,41,199,-0.7752808989,-69,89,0.1148459384,41,357
speech,word,4.045454545,0.2512562814,50,199,-0.7325581395,-63,86,0.1436781609,50,348
steel,weapon,3.380952381,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
step,travel,2.086956522,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
step,walk,4.173913043,0.0552763819,11,199,-0.9381443299,-91,97,0.0284237726,11,387
storm,weather,4.083333333,0.3768844221,75,199,-0.6103896104,-47,77,0.2321981424,75,323
straight,stretch,3.291666667,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
sun,toy,1.25,0,0,199,-0.99,-99,100,0,0,398
tank,tub,3.52173913,0.391959799,78,199,-0.5921052632,-45,76,0.24375,78,320
taxpayer,window,1.21875,0,0,199,-0.99,-99,100,0,0,398
throne,toilet,1.956521739,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
ticket,writing,2.375,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
victory,watch,1.553191489,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
washer,worker,2.909090909,0,0,199,-0.99,-99,100,0,0,398
wife,woman,3.884615385,0.3969849246,79,199,-0.6,-45,75,0.2476489028,79,319
workplace,workshop,4.04,0.135678391959799],27,199,-0.8494623656,-79,93,0.0727762803,27,371
